text,label
na jake utvary se deli armada,what_types_of_army
co za casti ma nase armada,what_types_of_army
co to jsou pozemni sily,what_ground_forces
rekni mi vic o pozemnich silach,what_ground_forces
jak funguji pozemni sily,what_ground_forces
co to jsou vzdusne sily,what_air_forces
definuj vzdusne sily,what_air_forces
rekni mi vice o vzdusnych silach,what_air_forces
co jsou to ty specialni sily,what_special_forces
specialni sily,what_special_forces
jak funguji specialni sily,what_special_forces
rekni mi vice o kybernetickych silach,what_cyber_forces
co to jsou kyberneticke sily,what_cyber_forces
povez mi vic o kybernetickych silach,what_cyber_forces
co to jsou aktivni zalohy,what_active_backups
chci slyset vic o aktivnich zalohach,what_active_backups
rekni mi vic o AZ,what_active_backups
povez mi vic o AZ,what_active_backups
co je to mechanizovane vojsko,what_mechanized_infantry
chci slyset vic o mechanizovanem vojsku,what_mechanized_infantry
rekni mi vic o mechanizovanem vojsku,what_mechanized_infantry
povez mi vic o mechanizovanem vojsku,what_mechanized_infantry
kdo to jsou ti vysadkari,what_paratroopers
chci slyset vic o vysadkarich,what_paratroopers
rekni mi vic o vysadkarich,what_paratroopers
povez mi vic o vysadkarich,what_paratroopers
co to je pruzkum,what_recon
chci slyset vic o pruzkumnych silach,what_recon
rekni mi vic o pruzkumnicich,what_recon
povez mi vic o pruzkum,what_recon
co to je delostrelectvo,what_artillery
chci slyset vic o delostrelectvu,what_artillery
rekni mi vic o delostrelectvu,what_artillery
povez mi vic o delostreleckem utvaru,what_artillery
co to je zenista,what_engineers
chci slyset vic o zenijnim utvaru,what_engineers
rekni mi vic o zenistech,what_engineers
povez mi vic o zenistech,what_engineers
co dela chemicke vojsko,what_chemical
chci slyset vic o chemickem vojsku,what_chemical
rekni mi vic o chemickem vojsku,what_chemical
povez mi vic o protichemickem vojsku,what_chemical
co ma na starost logisticky utvar,what_logistics
chci slyset vic o logistice,what_logistics
rekni mi vic o logistickem utvaru,what_logistics
povez mi vic o logistickem utvaru,what_logistics
co dela takticke letectvo,what_tactical_af
chci slyset vic o taktickem letectvu,what_tactical_af
rekni mi vic o taktickem letectvu,what_tactical_af
povez mi vic o taktickem letectvu,what_tactical_af
co dela vrtulnikove letectvo,what_helicopter_af
chci slyset vic o vrtulnicich,what_helicopter_af
rekni mi vic o vrtulnikovem letectvu,what_helicopter_af
povez mi vic o vrtulnikach,what_helicopter_af
co dela dopravni letectvo,what_transport_af
chci slyset vic o dopravnim letectvu,what_transport_af
rekni mi vic o dopravnim letectvu,what_transport_af
povez mi vic o dopravnim letectvu,what_transport_af
co dela protivzdusna obrana,what_antiaircraft_af
chci slyset vic o protivzdusne obrane,what_antiaircraft_af
rekni mi vic o protivzdusne obrane,what_antiaircraft_af
povez mi vic o protivzdusne obrane,what_antiaircraft_af
co ma na starost rizeni letoveho provozu,what_air_traffic_control
chci slyset vic o RLP,what_air_traffic_control
rekni mi vic o RLP,what_air_traffic_control
povez mi vic o rizeni letoveho provozu,what_air_traffic_control
co dela 601. skss,what_601_skss
chci slyset vic o skss,what_601_skss
rekni mi vic o 601 skss,what_601_skss
povez mi vic o 601 skss,what_601_skss
co znamena cpss,what_cpss
chci slyset vic o cpss,what_cpss
rekni mi vic o cpss,what_cpss
povez mi vic o cpss,what_cpss
co dela SOATU,what_soatu
chci slyset vic o SOATU,what_soatu
rekni mi vic o SOATU,what_soatu
povez mi vic o SOATU,what_soatu
co to jsou informacni operace,what_info_op
chci slyset vic o informacni operaci,what_info_op
rekni mi vic o informacnich operacich,what_info_op
povez mi vic o info op,what_info_op
co to jsou kyberneticke operace,what_cyber_op
chci slyset vic o kybernetickych operacich,what_cyber_op
rekni mi vic o kyberoperacich,what_cyber_op
povez mi vic o kybernetickejch operacich,what_cyber_op
jak funguji krajske pesi roty,what_region_infantry
chci slyset vic o pesich rotach,what_region_infantry
rekni mi vic o krajskych pesich roty,what_region_infantry
povez mi vic o krajskych pesich roty,what_region_infantry
co to je aktivni zaloha utvaru,what_backup_squad
chci slyset vic o aktivnich zalohach,what_backup_squad
rekni mi vic o aktivni zaloha utvaru,what_backup_squad
povez mi vic o AZ utvaru,what_backup_squad
jaka je nejlepe placena pozice?,free_positions
kde najdu otevrene pozice?,free_positions
jaka je nejbezpecnejsi pozice?,free_positions
budu moct ridit tank?,free_positions
jaka je nejnebezpecnejsi pozice?,free_positions
proc bych mel vstoupit do armady?,why_enter_army
proc bych mel narukovat?,why_enter_army
proc bych se mel stat vojakem?,why_enter_army
z jakeho duvodu bych se mel k vam pridat?,why_enter_army
mas hlad?,adela_jeste_nevecerela
uz jsi vecerela?,adela_jeste_nevecerela
mela jsi uz veceri?,adela_jeste_nevecerela
jedla jsi uz?,adela_jeste_nevecerela
vadi ze mam rovnatka?,teeth
mate pratelsky kolektiv?,stupid_question
budu msuet kartackem cistit zachody?,stupid_question
chodite spolu do sprchy?,stupid_question
musim si davat pozor kdyz mi spadne mydlo ve sprse?,stupid_question
mate skiny na zbrane?,stupid_question
muzu si zbran vzit domu?,stupid_question
mas to rada zezadu?,stupid_question
vykouris mi?,stupid_question
jaka je tva oblibena pozice?,stupid_question
rajcuji te muzi v uniforme?,stupid_question
proc jsi tak negativni?,stupid_question
budeme kamaradi?,stupid_question
jsi nacek?,stupid_question
jsou v armade nacci?,stupid_question
jde te hacknout?,stupid_question
uvaris mi?,stupid_question
udelas mi sendvic?,stupid_question
jsi feministka?,stupid_question
kam mam letet na dovolenou?,stupid_question
posle nas pavel do valky?,general_pavel
je general pavel zapadni loutka?,general_pavel
je petr pavel velitel acr?,general_pavel
jsou v armade fyzicke testy?,are_there_tests
jsou v armade psychotesty?,are_there_tests
musim absolvovat prohlidku od doktora?,are_there_tests
musim mit nejakou fyzicku?,are_there_tests
jak se v armade chovate k lgbt komunite?,lgbtqia
vadi ze jsem gay?,lgbtqia
vadi ze jsem lesba?,lgbtqia
nebinarni,lgbtqia
vadi ze jsem trans?,lgbtqia
vadi ze jsem lgb?,lgbtqia
muzu pit?,can_i_drink
muzu pit alkohol?,can_i_drink
je alkohol zakazany?,can_i_drink
hitler,stupid_question
stalin,stupid_question
muzu do armady bez maturity,only_elementary_school_finished
vadi ze nemam maturitu,only_elementary_school_finished
chci do armady,where_to_start
na jakou pozici dostanu rekrutacni bonus,recruitment_bonus
kdy dostanu verbovaci bonus,recruitment_bonus
zopakovat fyzicke testy,repeating_physical_tests
vadi ze silham?,strabism
muzu do armady s ucnakem,only_elementary_school_finished
muzu byt vojak kdyz mam jen sosku,only_elementary_school_finished
jak dlouho mi plati prohlidka,length_of_legitimacy_of_health_check
mel jsem operaci kolene,plastic_surgery_of_the_cruciate_ligament
mam zvysenou hladinu bilirubinu,hyperbilirubinemia
chci se prihlasit na UO,university_enrollment
prihlasovani na UO,university_enrollment
jde o vakcinaci,covid_vaccation
musim projit vycvikem?,basic_requirements_for_entering_the_army
kde vsude probiha vycvik,location_of_physical_tests
kde muzu absolvovat vycvik,location_of_physical_tests
co musim splnit abych mohl k hradni strazi,bmi_for_castle_guard
co je na armade zajimaveho,why_enter_army
je mi 50 muzu do zaloh?,age_limit
je mi 40 muzu I tak byt vojak?,age_limit
je mi ctyricet muzu byt zalozak?,age_limit
muzu v padesati do armady?,age_limit
jsou v AZ jen muzi?,women_in_active_backups
nedelaji se ty testy I nejakou sobotu nebo nedeli?,physical_test_over_weekends
kde pak budu pracovat jako vojak?,work_location
mel jsem nedavno plastiku kolene vezmete me?,plastic_surgery_of_the_cruciate_ligament
vezmes si me?,stupid_question
co mam delat kdyz zadna pozice neodpovida memu vzdelani,education_and_vaccated_positions
bere to armady i lidi s kronem?,crohn_illness
kdyz vstoupim do armady tak si musim nechat odstranit tetovani?,tattoo_erasure
muzu jako vojak delat to co delam ted jako civil,civil_expertise_and_army_position
jsem dost potetovany muzu do zaloh s tim,tattoo
jsi robot adelo,are_you_robot
jsi clovek nebo ne,are_you_human
chodis s nekym?,have_boyfriend
mas rada putina?,thoughts_on_putin
adelo mas rada nas lidi?,do_you_like_people
co presne myslis ceskou armadou,what_is_czech_army
s jakyma tankama se v ceske armade muzu setkat,what_tanks_in_army
jak zjistim kolik penez bych mel jako vojak,what_salary_for_me
kdo vsechno spada pod letectvo?,what_air_forces
rlp,what_air_traffic_control
jake musim splnit testy,are_there_tests
muzu jako nebinarni clovek do armady?,lgbtqia
jak se pridam do armada,vzp_recruit
jak se co nejrychleji stanu vojakem,vzp_recruit
chci byt vojak,vzp_recruit
chci se pridat do armada,vzp_recruit
chci narukovat,vzp_recruit
jak se prihlasim na univerzitu obrany,university_enrollment
jak se prihlasim na VSS,vss_recruit
jak se prihlasim vojenskou stredni,vss_recruit
jak se stanu zalozakem,az_recruit
jak se stanu aktivni zalohy,az_recruit
chci na UO,university_enrollment
jak se dostanu na UO,university_enrollment
chci do AZ,az_recruit
jak se dostanu do AZ,az_recruit
chci na vss,vss_recruit
jak se prihlasim na VSS,vss_recruit
chci byt vojak z povolani,vzp_recruit
jak se stanu vojakem,vzp_recruit
chci na dobrovolne vojenske cviceni,dvc_recruit
chci na cviceni,dvc_recruit
prihlasit na cviceni,dvc_recruit
aktivni zalohy,az_recruit
univerzita obrany,university_enrollment
dobrovolne vojenske cviceni,dvc_recruit
vojak z povolani,vzp_recruit
vojenska stredni,vss_recruit
zakladni informace,where_to_start
Jak se do armada dostat,vzp_recruit
Co vsechno je potreba udelat abych se stala vojackou,vzp_recruit
Jak vstoupit do armada,vzp_recruit
kde zacit,where_to_start
Jaky je nejrychlejsi zpusob abyste se o mne v armada dozvedeli,where_to_start
spravny postup pro prijeti do armada,where_to_start
Jak mohu zacit pokud se chci stat clenem armada,where_to_start
Ktere kroky bych mel udelat abych se mohl stat vojakem,where_to_start
Jak se mohu stat soucasti armada,vzp_recruit
Co je potreba udelat abych se stal clenem armada,where_to_start
jak se stanu vojakem,vzp_recruit
jak zacit,where_to_start
jak zacnu kdyz chci narukovat,where_to_start
prace,search_job_position
hledam praci,search_job_position
pracovni pozice,search_job_position
jake jsou volne pozice,search_job_position
volne pozice,search_job_position
vyhledat pracovni pozice,search_job_position
otevrene pozice,search_job_position
chci pracovat pro armadu,search_job_position
jsou na ukrajine nacisti,stupid_question
mzda,what_salary_for_me
plat,what_salary_for_me
jake jsou vyhody prace v armade,why_enter_army
jak probiha nabor,where_to_start
co je vsechno potreba pro vstup do armady,basic_requirements_for_entering_the_army
nabidka volnych pracovnich mist,search_job_position
nabirate lidi po padesatce,age_limit
co mam delat kdyz se k vam chci pripojit,where_to_start
jak se dostanu k zaloham,az_recruit
jakou pusku v armade dostanu,what_guns_in_army
jake jsou omezeni pro vstup do armady,basic_requirements_for_entering_the_army
do jakeho utvaru muzu nastoupit,vzp_recruit
na jake pozice se vyplaci naborovy prispevek,recruitment_bonus
jak se prihlasim na vojenskou skolu,university_enrollment
jake jsou nejdulezitejsi kroky v naborovem procesu pro prijeti novych clenu do armady?,are_there_tests
jake jsou typicke faze vyberoveho rizeni pro prijeti?,are_there_tests
"co musim udelat, abych mohl jit do zaloh?",az_recruit
jakou budu mit hodnost pri nastupu?,what_rank_for_me
co musi clovek udelat aby ziskal vyssi hodnost,what_rank_for_me
teple mistecka,stupid_question
jak je to s dovolenou,what_benefits
kolik mi musi byt abych mohla vstoupit do armady,age_limit
Co je to dobrovolne vojenske cviceni,what_is_dvc
co znamena dvc,what_is_dvc
kde probiha dobrovolne vojenske cviceni,what_is_dvc
maji ruzne pluky ruzne fyzicke testy,physical_tests_details
jak vypadaji fyzicke testy,physical_tests_details
jake jsou terminy pro dobrovolne vojenske cviceni,what_is_dvc
kdy je dvc,what_is_dvc
Podlehaji prijmy po dobu cviceni dani z prijmu fyzickych osob?,taxes_and_training
dane pri vycviku,taxes_and_training
rekni mi neco o kurzu zakladni pripravy,what_is_kzp
co je kzp,what_is_kzp
co znamena kzp,what_is_kzp
rekni mi neco o vojenske skole,uo_recruit
jak se stanu studentem vojenske skoly,uo_recruit
je pozice vojaka z povolani vhodna pro vsechny,basic_requirements_for_entering_the_army
jaky je rozdil mezi aktivni zalohou a vojakem z povolani,what_active_backups
pro koho je dobrovolne vojenske cviceni,what_is_dvc
"muzu zacit studovat na vojenske skole, kdyz je mi padesat",uo_recruit
kde jsou rekrutacni mista,where_recruit
jak se stat dustojnikem armady cr,where_to_start
Jake jsou kriteria pro hodnoceni vysledku fyzickych a psychologickych testu behem naboroveho procesu?,physical_tests_details
Jaky je typicky prubeh prijimaciho pohovoru do armady?,are_there_tests
Jaka jsou kriteria pro posouzeni fyzickeho stavu uchazece behem prijimaciho pohovoru do armady?,physical_tests_details
kdo je prezidentem cr,who_is_president_cz
kdo je prezident,who_is_president_cz
kdo je cesky prezident,who_is_president_cz
jake odbornosti poptavate?,what_skills
musim umet anglicky,what_skills
musim mit ridicak?,what_skills
musim umet nejaky jazyk?,what_skills
jak vypada fyzicka zkouska,physical_tests_details
co je soucasti fyzicke pripravy,preparation_for_physical_tests
co me ceka pri vycviku,what_is_kzp
kde probiha vycvik,what_is_kzp
mam jako vojak narok na volno?,what_benefits
Jake jsou pri vstupu do armady vykonostni limity?,physical_tests_details
kde je naborove stredisko,where_recruit
kolik je plat vojaka z povolani,what_salary_for_me
jaky je aplikacni proces,where_to_start
jaky je vycvik,what_is_kzp
muzu se dat k paraganum,dog_handler
muzu byt paragan,dog_handler
vezmete me k parasutistum,dog_handler
co mam delat abych se dostal k aktivnim zaloham,az_recruit
aktivni zalohy,what_active_backups
pozadavky na vek a vzdelani,basic_requirements_for_entering_the_army
fyzicka zdatnost,physical_tests_details
kolik bere vojak z povolani,what_salary_for_me
pozadavky na uchazece,basic_requirements_for_entering_the_army
na co se muzu zeptat,what_can_i_ask
jaky muzu polozit dotaz,what_can_i_ask
nevim na co se mam zeptat,what_can_i_ask
Co ti muzu rici?,what_can_i_ask
Na co vsechno se muzu zeptat?,what_can_i_ask
Co mi vsechno povis?,what_can_i_ask
S cim mi muzes pomoci?,what_can_i_ask
Co vsechno umis?,what_can_i_ask
Nevim na co se muzu zeptat,what_can_i_ask
Jak se mate?,how_are_you
Jak se mas?,how_are_you
Jak to jde?,how_are_you
jak je,how_are_you
jak je adelo,how_are_you
Jak se jmenujes?,what_is_your_name
Kdo jsi?,what_is_your_name
Kdo je tam?,what_is_your_name
Identifikuj se.,what_is_your_name
Jake je Tve jmeno?,what_is_your_name
Prozradis mi svoje jmeno?,what_is_your_name
"Zajima me, jak se jmenujes.",what_is_your_name
Diky,thank_you
Dekuji ti,thank_you
Dekuji za tvou pomoc,thank_you
dekuju,thank_you
Vzdyt to vubec nejde!,complain
Vubec to nefunguje.,complain
Nic nezmuzes!,complain
To je strasne.,complain
Je to smesne.,complain
Hruza.,complain
To vubec za nic nestoji.,complain
Seru na tebe.,insult
To jsou ale kecy.,insult
Jsi sracka.,insult
To je svinstvo.,insult
Naser si.,insult
Hovadina.,insult
Tohle je na hovno.,insult
Ty jsi ale vul.,insult
Jsi krava.,insult
Vole,insult
Kravo,insult
Jdi do prdele!,insult
Pico,insult
Drz hubu,insult
kurva,insult
To se mi libi,praise
Funguje to pekne.,praise
Opravdu super.,praise
Vyborne.,praise
Jsi bajecny.,praise
To je zabava,praise
to je super,praise
je to skvele,praise
fantasticke,praise
jsem potesen,praise
mam z toho radost,praise
Vazim si toho,praise
wow,praise
rad to slysim,praise
Jsem smutny,unhappy
Neni mi dobre,unhappy
citim se spatne,unhappy
Kolik ti je let?,how_old_are_you
Jak si stara?,how_old_are_you
Prozrad mi svuj vek.,how_old_are_you
"Nechces mi rict, kolik ti je?",how_old_are_you
kolik ti je,how_old_are_you
Kde ses narodila?,where_were_you_born
Jake je vase misto narozeni?,where_were_you_born
Kde je tve rodiste?,where_were_you_born
odkud jsi?,where_do_you_live
kde zijes,where_do_you_live
kde bydlis?,where_do_you_live
Mas nejake sourozence?,do_you_have_any_siblings
Jsi jedinacek?,do_you_have_any_siblings
Mas nejakeho bratra?,do_you_have_any_siblings
Mas nejakou sestru?,do_you_have_any_siblings
Mas bratra ci sestru?,do_you_have_any_siblings
Mas sestru ci bratra?,do_you_have_any_siblings
Jakou mas rada barvu?,favourite_color
Mas oblibenou barvu?,favourite_color
Mas rada zelenou,favourite_color
Jakou barvu preferujes?,favourite_color
Jaky druh hudby mas rada?,favourite_music
Mate radi rock?,favourite_music
Co rad poslouchas?,favourite_music
Jaky druh hudby poslouchas?,favourite_music
Jaka je tva oblibena hudba?,favourite_music
Mas svuj oblibeny druh hudby?,favourite_music
Co za hudbu preferujes?,favourite_music
Kdo je tvuj oblibeny herec.,favourite_actor
Jaka je vase oblibena herecka?,favourite_actor
Jake herce mate radi?,favourite_actor
Jaka je vase oblibena postava ve filmu?,favourite_actor
Jaky je tvuj oblibeny film?,favourite_film
Prozrad mi svuj nejoblibenejsi film,favourite_film
Ktery film mate nejradeji?,favourite_film
Co za film patri k tvym nejoblibenejsim?,favourite_film
Jake mas konicky?,favourite_hobbies
Jake jsou tve oblibene konicky?,favourite_hobbies
Co rad delas ve volnem case?,favourite_hobbies
Rekni mi vtip,tell_me_joke
Prijdi s vtipem,tell_me_joke
Rad bych slysel nejaky vtip,tell_me_joke
Rozesmej me,tell_me_joke
Rozvesel me,tell_me_joke
Udelej mi radost,tell_me_joke
Potes me,tell_me_joke
Znas nejaky dobry vtip?,tell_me_joke
Vtip by byl fajn,tell_me_joke
Poslechnu si vtip,tell_me_joke
Jake je pocasi?,what_is_the_weather_like
Jaka je predpoved na zitra?,what_is_the_weather_like
Jake je dnes pocasi?,what_is_the_weather_like
Mohl bys mi sdelit dnesni predpoved?,what_is_the_weather_like
"Muzes mi rict, jake je ted pocasi?",what_is_the_weather_like
Jake je u tebe pocasi?,what_is_the_weather_like
Je pekne pocasi?,what_is_the_weather_like
Mame pekny den?,what_is_the_weather_like
jaka je predpoved na dnesek?,what_is_the_weather_like
Vis jake je pocasi?,what_is_the_weather_like
Ahoj,hello
Dobry den,hello
Zdravim,hello
cau,hello
Dobre odpoledne,hello
Dobre rano,hello
Nazdar,hello
cus,hello
zdar,hello
kde je nejblizsi naborove stredisko ,where_recruit
nemam rad zbrane,stupid_question
nesnasim armadu,stupid_question
jdi se zabit,insult
jak velka je ceska armada,how_big_czech_army
kolik ma armada vojaku,how_big_czech_army
kolik je vojaku v armade,how_big_czech_army
mohl bych byt pilot,dog_handler
chci byt pilot,dog_handler
chci byt vysadkar,dog_handler
jak se mohu prihlasit,where_to_start
jsem ztraceny,what_can_i_ask
jak je armada CR velika?,how_big_czech_army
kolik clenu ma nase armada?,how_big_czech_army
jak pocetna je ceska armada,how_big_czech_army
kdy zacina vycvik,what_is_kzp
kde se nacvicuji strelby,what_is_kzp
jak dlouho trva prijimaci proces,what_is_kzp
jak casto jsou cviceni zaloh,how_often_backup_training
kdy maji zalohy cvicnei,how_often_backup_training
jak casto musim na cviceni jako zalozak,how_often_backup_training
Jak cassto probiha prezkouseni?,how_often_backup_training
Jak casto probiha fyzicke prezkouseni?,how_often_backup_training
jake jsou naroky na fyzicku,physical_tests_details
co musim mit za vzdelani,what_skills
jake vzdelani pozadujete,what_skills
jaky je prumerny plat,average_salary
kolik si tak prumerne vydelam,average_salary
kolik penez ma vetsina vojaku,average_salary
prumerna mzda vojaka,average_salary
moznosti pro zeny v armade,women_in_army
kdo te stvoril,where_were_you_born
kde te vytvorili,where_were_you_born
v kolika letech muzu nastoupit do armady,age_limit
jak se muzu dostat do armady?,where_to_start
"mam ocni vadu, muzu I tak do armady?",health_check_eye_glasses
mas rada putina?,stupid_question
